Experiments,Human Liver Carcinoma,Heatshock,UV,Hepatocyte GF,Interferons,Brain
iduc002jyb.1,205.41877232412094,265.7915755601399,201.66801451871277,268.0988638746564,415.7343385842216,0.0
iduc002jyg.1,138.3533324873747,139.23430045329155,7.545951550878103,180.56953039623556,280.0047460210025,0.0
iduc002jyh.1,26.780985856250428,372.50843100390273,26.291989691974052,375.74210892654895,582.6540809432573,0.0
iduc002jyp.1,38.61003110819895,249.78780869359693,189.52523729940313,251.95617121935732,390.7022606521169,0.0
iduc002jyt.1,30.43087663744164,39.37454476838052,29.875236825257367,39.71634802848022,61.5871676588698,0.0
iduc002jyv.1,151.67727597560608,0.0,148.90778845344863,0.0,0.0,0.0
iduc002jyw.2,363.9669349951237,470.9372177120616,357.321233597447,475.02533802591296,736.610151422643,0.0
iduc002jyy.1,135.49909283150302,0.0,133.02500405026163,176.84436740208727,0.0,0.0
iduc002jzu.1,420.1138246146276,543.5857399767273,412.4429326654395,548.3045088961069,850.2423660222665,0.0
iduc002jzw.1,71.49843168264546,92.5118994335353,70.19293609587899,0.0,0.0,0.0
iduc002jzx.2,569.3620080321733,0.0,0.0,0.0,0.0,0.0
iduc002jzz.1,120.0197937060941,155.29374315026945,117.82834268653336,156.64181988345047,242.90063166519454,0.0
iduc002kac.1,234.89321337856506,0.0,230.60427939483486,0.0,0.0,0.0
iduc002kaf.2,25.229256523132793,81.61040694608165,154.80370943093058,32.9275408168717,0.0,0.0
iduc002kal.1,800.2062014619727,1035.3876846463752,785.5951723816617,1044.3756967786044,1619.487801099676,0.0
iduc002kaq.2,90.68191571606798,195.55571755758928,89.02614735890566,0.0,0.0,0.0
iduc002kas.1,154.40220330222627,199.7811807623039,151.5829611139112,0.0,0.0,0.0
iduc002kat.2,79.98868654293642,103.49744954023744,78.52816671312318,104.39589207139441,161.88415166690928,0.0
iduc002kba.1,0.0,0.0,477.0226964300753,634.1572968848834,983.3721805775882,0.0
iduc002kbc.2,315.4659063455854,408.1816833702056,0.0,411.7250343069498,0.0,0.0
iduc002kbf.1,690.7675283583305,0.0,678.1547487695963,0.0,0.0,0.0
iduc002kbg.1,457.88498056956325,26.929903646886906,449.5244220606231,597.6008993096018,0.0,0.0
iduc002kbh.1,91.090590050536,589.311073528206,447.13679837995346,594.426775749773,921.7630350295716,0.0
iduc002kbi.1,478.582733381287,0.0,469.8442529471273,624.6142240938921,0.0,0.0
iduc002kbn.1,237.0092778186581,306.6665653828122,232.68170644494825,309.32868204798314,479.66840730988923,0.0
iduc002kbq.1,621.5769752707087,804.2591323076867,610.2275515287537,811.2407595240725,0.0,0.0
iduc002kby.1,0.0,222.89021495754633,0.0,224.82508436530625,0.0,0.0
iduc002kcf.1,680.9473707984397,881.0785524142657,668.5138982525884,888.7270350415737,1378.1272354352996,0.0
iduc002kcj.1,606.002608399165,784.1074418740216,594.9375582684766,790.9141359317571,1226.451169641017,0.0
iduc002kcm.1,215.02501367172496,278.22110181084673,211.09885473667558,0.0,0.0,0.0
iduc002kco.2,0.0,0.0,277.25158965415676,0.0,0.0,0.0
iduc002kcr.1,561.9320357287746,0.0,551.6716737118455,733.3961674931454,1137.2594654318043,0.0
iduc002kcv.1,478.3620866623468,618.9532303386842,469.62763503428863,624.3262507310087,968.127418211557,0.0
iduc002kdc.1,359.7589740065031,465.4925323582987,353.19010610531916,0.0,728.0939196362309,0.0
iduc002kde.1,827.8333515511671,1071.1344845486603,812.7178761261241,1080.4328081477677,1675.400680138675,0.0
iduc002kdj.1,0.0,0.0,765.1084405431519,0.0,0.0,0.0
iduc002kdl.1,878.3782077115262,0.0,862.3398297122843,1146.400579048076,0.0,0.0
iduc002kdr.1,666.0985038903508,861.86558718168,653.9361579938649,869.347285553035,1348.0755327943205,0.0
iduc002kdu.1,18.966331070694217,662.5950293766992,409.6405128997625,24.753588751375453,0.0,12272.88709617423
iduc002kdx.1,57.60573365263007,8.768955548763577,56.55390595115327,0.0,0.0,0.0
iduc002kea.1,170.30659203273456,220.35988684245098,167.19695033761556,222.27279093216214,344.6729702168896,0.0
iduc002kej.1,12.86211304252131,16.642302219634754,113.64536421904893,151.08093915865575,234.27751019180727,0.0
iduc002keo.1,144.8691537357242,187.44635743770766,142.223976262461,189.07354516630008,293.1917133383878,0.0
iduc002kev.2,186.58836545937942,0.0,183.18143356008414,0.0,0.0,0.0
iduc002kfb.2,323.0284451963357,0.0,317.1302429605766,421.59515499239035,0.0,0.0
iduc002kfe.2,184.58768296933468,0.0,181.21728169175805,0.0,0.0,0.0
iduc002kfn.1,40.000883683636246,51.75718741662024,39.27050434682037,52.20648214489348,80.95531256881229,631.3194081976231
iduc002kfq.1,11.105469594081361,143.6937932862677,109.02693935890784,0.0,0.0,1752.7359013721682
iduc002kft.1,0.0,0.0,53.46923475683197,0.0,0.0,0.0
iduc002kfu.1,0.0,0.0,197.51588541305728,0.0,0.0,0.0
iduc002kgg.1,45.406997887994464,0.0,44.57790787922047,0.0,0.0,0.0
iduc002kgh.1,99.57699234344685,0.0,97.75880807019094,129.9612407049649,201.52771132713042,0.0
iduc002kke.2,0.0,0.0,0.0,0.0,58.054322072416724,0.0
iduc002kkf.1,0.0,141.35701708330626,6.703370139130852,0.0,207.28283246063774,0.0
iduc002kkj.2,7.047015763715355,0.0,0.0,0.0,0.0,0.0
iduc002kku.2,9.755332091977458,0.0,0.0,0.0,0.0,0.0
iduc002kky.1,0.0,0.0,0.0,0.0,58.90847610132119,0.0
iduc002klm.2,0.0,157.13065163895098,119.22208771770781,0.0,0.0,0.0
iduc002klo.1,79.46947448013147,0.0,78.01843498493028,0.0,0.0,0.0
iduc002klr.1,43.33263167443667,56.06813980828825,42.54141768438652,0.0,0.0,0.0
iduc002klz.1,166.06391900938388,214.87028754875257,163.0317446205781,216.73553742566548,336.0864868919442,0.0
iduc002kmh.1,267.0185590865677,345.495607438617,262.14304584427,0.0,540.402334195681,0.0
iduc002kmq.1,191.1333454859778,247.30764605408606,187.64342643260056,249.45447873916515,386.8229474257838,0.0
iduc002knr.2,49.039125528259135,25.380711394149362,19.25748648407567,64.0025918312293,99.2472508017491,773.9666941331726
iduc002knv.2,22.87435426243276,0.0,0.0,0.0,0.0,0.0
iduc002knz.1,0.0,0.0,0.0,36.43907922619524,56.50518723497049,0.0
iduc002koc.1,24.11730980963102,78.01353425551973,5.919237479872053,23.607226666240567,0.0,0.0
iduc002koe.1,111.28234422844169,143.98834765614177,109.25043099823135,145.2382843077208,225.2174484857459,0.0
iduc002kog.2,17.113646228926047,22.14336568805879,16.801166792670543,0.0,0.0,0.0
iduc002koj.1,0.0,10.597978753707142,8.041162812129938,10.68997787927909,99.46012046958543,0.0
iduc002kom.2,0.0,0.0,32.61209048934262,0.0,0.0,0.0
iduc002kon.1,185.99813852073953,240.66319611080397,182.60198362235815,0.0,376.4301199006642,0.0
iduc002kqc.1,23.50090414404942,30.407845733197632,23.071799254291047,0.0,0.0,0.0
iduc002kqe.1,296.61731445701264,383.7934695839354,291.2013551713471,387.12511087351567,600.3054231277493,0.0
iduc002kqf.1,164.88952975298056,213.3507439975536,161.8787986316046,215.20280299333456,0.0,0.0
iduc002kqp.1,61.073566264306606,9.877894324607782,7.494802391201357,79.70914022599037,123.60301051653065,0.0
iduc002kqw.1,82.41529576000876,106.63724187653251,80.91046827827729,107.56294037376844,166.79521586249393,0.0
iduc002kqz.1,133.3843410447406,172.58614565855677,130.94886568563663,174.0843345920707,0.0,0.0
iduc002kre.1,30.34054932223178,39.257670155831164,29.786558803725647,39.598458848681204,61.40435979656982,0.0
iduc002krq.1,9.53878808690196,0.0,0.0,0.0,0.0,0.0
iduc002krt.1,35.594993558003395,58.61723806230625,34.945061721635106,46.45620857605454,91.68536904945206,0.0
iduc002ksa.1,0.0,0.0,0.0,0.0,0.0,96.05334757258778
iduc002ksl.1,29.903877624579543,38.692660165710215,117.4314413182067,39.028544109622885,0.0,0.0
iduc002kte.1,2.327414866382827,3.011444656780987,2.2849184120532566,3.037586460003158,122.4680831144342,0.0
iduc002kth.1,21.127630417141905,82.01119273895719,20.74185932231792,82.7231169836116,42.75890347286914,0.0
iduc002ktl.1,7.003976758234237,0.0,0.0,0.0,0.0,0.0
iduc002ktq.1,0.0,3.773617071538293,2.8632128793670266,0.0,59.02452679321758,0.0
iduc002ktt.1,80.49130098516521,29.756509405751913,79.0216038780225,105.05187087705059,0.0,0.0
iduc002ktw.1,44.55229954251002,57.646269404953294,43.73881553923555,58.146686182622844,90.16664140844259,0.0
iduc002kuc.2,30.254452319764578,3.9146269149594723,2.970203385331763,39.48609079057574,61.23011340238775,0.0
iduc002kuf.1,39.87022170133783,0.0,39.142228132114816,0.0,0.0,0.0
iduc002kui.2,12.44671342293142,0.0,0.0,0.0,176.33093021243297,0.0
iduc002kum.2,171.4737965338315,221.8701340308527,168.34284275830493,223.79614830166156,347.03520316067534,0.0
iduc002kve.1,44.80584558359896,0.0,0.0,0.0,0.0,681.8988620141178
iduc002kvk.1,5.200047190662727,6.728346782311245,5.105099112801106,6.786754336704664,0.0,82.07045476727521
iduc002kvm.1,55.786940841219455,72.18278414434336,54.768322623260815,72.80938976197636,112.90373654685757,0.0
iduc002kvu.2,15.983203732277344,0.0,33.624353862959566,0.0,0.0,0.0
iduc002kvv.1,0.0,15.79589484112813,11.985055370710603,15.933016130647783,0.0,192.6738194404013
iduc002kwg.1,26.6809671472225,34.522532752455184,26.193797232559678,0.0,0.0,0.0
iduc002kwu.2,7.428865558583134,9.612217321232691,7.293221307748947,145.43488846709224,135.313390642799,0.0
iduc002kwz.2,0.0,0.0,53.35755168221744,0.0,0.0,0.0
iduc002kxc.2,0.0,0.0,3.2504486273469886,0.0,0.0,0.0
iduc002kxk.1,7.435490271798831,14.431183567428821,7.2997250597958026,14.556458046650368,0.0,0.0
iduc002kyg.1,26.29903478143133,0.0,0.0,0.0,0.0,0.0
iduc002kyl.2,0.0,0.0,0.0,186.38271802842996,0.0,0.0
iduc002kym.1,40.40233699087864,0.0,0.0,52.73043219265535,0.0,0.0
iduc002kyp.2,36.874240030230666,0.0,36.20095033013619,48.12579564416654,74.62749200728081,0.0
iduc002kys.2,123.20915143744635,159.42045662854625,120.95946567979539,160.80435661069865,249.35537536729436,0.0
iduc002kzb.1,72.55842696345253,93.88342849382725,71.23357683801271,94.69841345726729,146.84650921176018,0.0
iduc002kzc.1,56.702318002602965,0.0,0.0,0.0,0.0,0.0
iduc002kzg.1,34.04243984333017,0.0,33.420856209503164,0.0,0.0,0.0
iduc002kzp.2,0.0,0.0,49.839629141274685,0.0,0.0,0.0
iduc002kzq.2,18.584696893792092,24.046759762124267,18.24535742570517,24.25550530902209,37.612417713888,0.0
iduc002kzw.1,11.390104875149287,0.0,0.0,0.0,0.0,0.0
iduc002kzz.1,6.665877271655215,0.0,0.0,8.699857871017024,0.0,0.0
iduc002lae.2,0.0,0.0,0.0,0.0,0.0,18.436142428231584
iduc002lak.1,0.0,0.0,11.080525708498028,0.0,0.0,0.0
iduc002laz.1,5.187870551011733,4.027554848920336,3.055886884432865,1.3541724399564177,6.299646058001979,0.0
iduc002lbm.1,138.65197153250665,8.154633570152772,136.12031408670993,8.22542246068072,280.609143099705,0.0
iduc002lbr.1,26.611456057929193,0.0,0.0,0.0,0.0,0.0
iduc002lbw.1,8.116711642486019,10.502222126124384,19.9212698873781,26.48347501458093,16.42691029641376,0.0
iduc002lcb.1,23.842411683646226,0.0,23.40707118038838,0.0,0.0,0.0
iduc002lck.1,50.1120526706052,64.84004009554131,49.19705268996698,9.343272098268844,0.0,0.0
iduc002lcs.1,8.755824278603887,0.0,0.0,0.0,0.0,0.0
iduc002lcu.1,17.6860837195575,0.0,17.363152101343154,0.0,0.0,0.0
iduc002lcz.1,42.32938757822801,54.77004116819917,41.55649190242933,55.24548993179018,85.6678274746139,0.0
iduc002lda.1,54.87959621662838,0.0,26.938772638396614,0.0,0.0,0.0
iduc002ldc.1,13.967160112882732,18.072123840007617,13.712132618462112,0.0,0.0,220.43861146682062
iduc002ldg.1,48.90595599200494,63.279470275869706,12.003244556789056,15.957196961376324,24.744434305016274,0.0
iduc002ldw.2,24.840162221958003,0.0,0.0,0.0,0.0,0.0
iduc002ldy.1,0.0,1159.5850197405364,0.0,1169.651166344684,0.0,0.0
iduc002lei.2,496.09813657811446,641.9019248420619,487.039840995066,647.4741586765336,1004.0223118349796,0.0
iduc002ler.2,946.397719036756,0.0,61.94115782240025,0.0,0.0,0.0
iduc002lev.1,13.18352916748249,5.686060965806501,12.94281005321508,5.7354206266399395,8.893776222167189,0.0
iduc002lez.1,75.06908555298848,0.0,73.69839311141135,0.0,0.0,0.0
iduc002lfa.2,20.64403275580369,0.0,20.26709170938482,0.0,41.78018009913534,0.0
iduc002lfc.2,33.138397434396396,42.877808907010305,32.53332078327289,43.25002336578209,67.06675141350816,0.0
iduc002lfg.1,0.0,6.916373304300773,5.247763285984833,0.0,64.90891688358528,0.0
iduc002lfj.2,0.0,0.0,128.81072603211626,171.24187683652525,0.0,0.0
iduc002lfo.2,0.0,158.8849290113149,120.55313680703341,160.26418017564552,0.0,0.0
iduc002lfr.1,36.88625666323276,0.0,36.2127475504745,48.14147895109613,0.0,0.0
iduc002lgg.1,10.417395327994923,13.47907927855668,0.0,0.0,0.0,0.0
iduc002lgk.1,0.0,0.0,14.682382469972074,0.0,0.0,0.0
iduc002lgn.1,0.0,0.0,0.0,0.0,0.0,1448.7549300703859
iduc002lgo.1,13.568426079380018,8.77810071763883,13.320679101591452,8.854301813052684,13.73014885134134,0.0
iduc002lgp.2,9.005351791042798,0.0,0.0,0.0,0.0,0.0
iduc002lgs.2,17.72680060088894,45.87345360935594,17.403125529879418,0.0,0.0,0.0
iduc002lgx.1,0.0,41.41937260832535,31.42673961327916,41.77892664690762,0.0,0.0
iduc002lhj.2,33.206487880555976,16.525350465471263,10.03082091093112,13.335043221250357,20.678324754745773,0.0
iduc002lhm.1,81.44518694930278,105.38201701881857,79.95807276199267,106.29681913741575,58.17595506597822,0.0
iduc002lho.1,12.20542742729242,15.792615979450405,11.982567550985562,15.929708805768325,0.0,0.0
iduc002lht.1,19.921707798158305,0.0,0.0,0.0,0.0,0.0
iduc002lhz.1,0.0,16.61963958979934,12.61006753516557,0.0,51.99077403271581,0.0
iduc002lic.2,173.58970507905227,224.6079104259332,85.2100583800215,226.55769083557024,351.3174594978133,0.0
iduc002lil.1,0.0,0.0,3.0910618514082504,0.0,0.0,0.0
iduc002lin.1,61.8956352821366,72.07814754329925,0.0,72.70384482963414,0.0,0.0
iduc002lip.2,88.91905353168292,8.85018932417407,6.715036416634098,8.927016207666865,179.95776865612413,0.0
iduc002lis.1,25.634217073025116,33.16814167957101,2.7962399835275598,33.456068283528346,0.0,0.0
iduc002lit.1,3.849284301163773,7.470889789743145,3.7789999110154153,5.0238288166002185,7.790328239533728,0.0
iduc002liz.2,13.391205820384032,121.28827163000393,92.02686305042322,122.34115305120794,0.0,0.0
iduc002lke.1,74.35160587039515,96.2036246547967,72.99401394776893,97.03875081901901,0.0,0.0
iduc002lkf.1,0.0,0.0,143.05269208639493,190.1752457577492,0.0,0.0
iduc002lkr.1,18.271936848724884,23.64207919563978,17.93830809133389,23.84731178415962,36.97944201745834,0.0
iduc002llc.1,0.0,58.72788034053644,44.559482369631105,59.23768638597065,0.0,0.0
iduc002llm.1,182.85810532600328,236.60030370473302,179.51928454505014,0.0,0.0,0.0
iduc002llw.2,0.8679365455947701,1.1230240514526273,0.8520888227398598,1.132772818942255,14.052504418498888,0.0
iduc002llx.1,70.98057078154832,0.0,69.68453085842413,92.63910093709188,143.65318374912937,0.0
iduc002lly.1,9.531197635228054,12.332427108682872,9.357166734737554,12.439482664892749,0.0,0.0
iduc002lmi.1,0.0,0.0,0.0,104.15112113889532,0.0,0.0
iduc002lmq.1,9.800818879360985,0.0,9.621864942993609,0.0,0.0,0.0
iduc002lnh.1,65.65467642739185,52.2773280480561,64.4558824355602,85.68809928660576,132.8744358204782,0.0
iduc002lnl.1,46.07647603215731,59.61840304216472,45.235161968364594,60.13593955316748,93.25132786450476,0.0
iduc002lno.2,277.73075008415174,359.35612315845844,272.65964208903455,362.4756282893721,562.082074507543,0.0
iduc002lnp.1,0.0,93.48626834752314,70.93223358444149,94.29780563598467,0.0,0.0
iduc002lns.1,219.5047014565526,284.0173747652394,215.49674754368968,0.0,444.24197868429854,0.0
iduc002lnw.1,48.19072375889391,62.35403050238092,47.31080547663613,62.89531449769927,97.53022297391158,0.0
iduc002lny.1,12.537151755789688,0.0,12.308234898417869,0.0,0.0,0.0
iduc002lok.1,134.6905968291935,0.0,0.0,0.0,0.0,0.0
iduc002lou.1,62.06567264177005,80.30684213041057,30.46620527866043,81.0039712174884,0.0,0.0
iduc002lov.1,182.181180101072,235.7244294112824,178.85471935198137,237.77071029990918,368.7052140118287,0.0
iduc002loz.1,309.9091919233258,0.0,304.25053518313234,0.0,627.2060312098636,0.0
iduc002lpe.1,110.69709876094038,143.23109790171736,27.16896789364092,0.0,0.0,0.0
iduc002lpf.1,230.81929768097402,298.6573432709934,67.98142489501166,0.0,0.0,0.0
iduc002lpk.1,269.34410621739016,0.0,264.426130623896,351.5299407703541,545.1088650903035,0.0
iduc002lpm.1,86.23279536553105,111.5767088170271,84.65826385295296,0.0,0.0,0.0
iduc002lpo.1,143.2085417100585,74.11907588412144,56.23747419387436,74.76249009809641,115.93236137834924,0.0
iduc002lpp.1,379.3965515747001,196.36064623346485,372.4691195729236,495.1630432035046,767.8371973773183,0.0
iduc002lqd.1,239.01316798626604,309.25940107583057,234.64900742159617,311.94402567596273,0.0,0.0
iduc002lqm.1,36.83823706203086,0.0,0.0,0.0,0.0,0.0
iduc002lqp.1,222.98890306697405,0.0,0.0,0.0,0.0,0.0
iduc002lqr.1,32.83129342058128,467.284913541457,354.55006626849007,42.84921171520292,0.0,0.0
iduc002lqu.1,0.0,0.0,203.09053547784714,0.0,0.0,0.0
iduc002lqw.2,696.2569997839744,900.8876982058971,683.5439874971067,908.7081404241337,1409.1114459252176,0.0
iduc002lqz.1,0.0,0.0,437.924686280093,0.0,902.7724611404047,0.0
iduc002lrg.1,926.0450799176862,0.0,259.7532424810333,0.0,0.0,0.0
iduc002lrk.2,5.6608735782343595,0.0,0.0,0.0,0.0,0.0
iduc002lrl.1,0.0,0.0,0.0,0.0,0.0,263.0536268640634
iduc002lrp.1,284.9945984245644,92.18870612987742,279.79085924120744,0.0,0.0,0.0
iduc002lrq.1,135.2319799244875,174.97680763826733,132.7627683791948,176.49574947351684,273.6876337700707,0.0
iduc002lrw.2,303.94513210740075,393.27494090555786,298.39537361274444,396.68888912280767,615.135739703408,0.0
iduc002lsa.1,225.55987427835348,104.23291769381797,221.44135848028645,105.13774469021948,163.03452434420043,0.0
iduc002lsi.1,263.3531112070638,0.0,0.0,0.0,0.0,0.0
iduc002lsk.1,128.02756158443168,0.0,0.0,0.0,0.0,0.0
iduc002lsn.1,161.12910380696258,0.0,158.1870346039162,0.0,0.0,0.0
iduc002lsp.1,354.26969388668556,0.0,0.0,0.0,0.0,0.0
iduc002lsr.1,147.02437720401286,0.0,208.49089059202439,277.1692428734177,0.0,0.0
iduc002lsv.2,414.6123340541979,0.0,0.0,0.0,0.0,0.0
iduc002ltc.1,279.06599407494093,0.0,0.0,0.0,0.0,0.0
iduc002ltd.1,566.1581452884634,732.5526472088521,555.8206183988298,738.9118034729703,0.0,0.0
iduc002lti.1,200.69001276027666,259.6730283567903,197.02559775423057,261.9272026761234,0.0,0.0
iduc002ltl.1,141.7078775546742,0.0,139.12042207622665,184.94765860323454,286.79380214779235,0.0
iduc002ltm.1,0.0,177.2855441147921,89.67634034086757,0.0,0.0,0.0
iduc002ltp.1,165.67501053395208,214.36707844442296,162.64993725612712,216.2279600546452,0.0,0.0
iduc002lua.2,22.723272945634797,29.401667869836537,22.308366886169207,29.656898399850157,45.988225621446475,0.0
iduc002luc.1,67.57360508450257,87.43356197918256,66.33977322073135,88.19255682477154,0.0,0.0
iduc002luh.1,0.0,0.0,91.7533128010784,121.97749344342631,0.0,0.0
iduc002luj.1,127.95932984133918,0.0,125.62291019601135,0.0,0.0,0.0
iduc002lul.2,112.69331660373958,145.81400636522275,110.63564031599564,147.07979122793068,38.01217135695426,0.0
iduc002lup.1,112.23145874880623,145.21640797848005,110.18221556060224,146.47700519830804,0.0,0.0
iduc002luv.1,44.854038912936815,58.03669030839301,73.3917423772446,58.54049625889978,0.0,0.0
iduc002luz.1,7.461775650449334,289.6439917594133,219.76591474841004,292.1583385597136,0.0,0.0
iduc002lvb.2,148.8678218283157,192.62023848298517,146.1496323542999,201.4883523143524,301.28437018704403,0.0
iduc002lvf.1,99.36719093740324,0.0,585.3170246688757,0.0,0.0,0.0
iduc002lvg.1,63.6090742627194,0.0,62.44763108454075,83.01831594556386,0.0,0.0
iduc002lvh.2,0.0,164.9274639563398,625.6893982735701,0.0,0.0,0.0
iduc002lvk.1,0.0,123.03056787065671,93.34882151662134,744.5914430913992,0.0,0.0
iduc002lvs.1,228.04304864872776,295.065151593089,223.87919237108096,297.6265584956857,0.0,0.0
iduc002lvx.1,167.3900727548004,649.7585980178782,493.00105205583867,0.0,1016.3112221186741,0.0
iduc002lvy.1,157.23447431400734,203.44585934117694,154.36351746259564,0.0,0.0,0.0
iduc002lwb.1,710.8755986609893,229.95067984492027,697.8956642071661,927.7873594556984,1438.697123350913,0.0
iduc002lwd.2,0.0,0.0,0.0,0.0,0.0,155.4528283268279
iduc002lwf.2,0.0,0.0,0.0,0.0,0.0,1750.1087292643067
iduc002lwg.1,149.87972351270662,193.9295391859504,147.1430576448438,195.61300623587604,0.0,0.0
iduc002lwi.1,158.068871552276,204.5254868459725,155.18267937490631,206.30093538991528,319.9058052097185,0.0
iduc002lwj.1,13.429815049096609,0.0,131.84598981204294,0.0,0.0,0.0
iduc002lwm.2,111.87795753449181,0.0,0.0,0.0,0.0,0.0
iduc002lwo.1,0.0,0.0,118.0207499690787,156.897607465704,0.0,0.0
iduc002lwr.1,86.18519193405749,111.51511468465898,84.61152961634481,112.48315710835749,174.42487538541425,0.0
iduc002lws.2,128.39789824377067,166.1341818311267,126.05347074288021,167.57636244039884,0.0,0.0
iduc002lxb.1,0.0,0.0,0.0,0.0,151.85214243183796,0.0
iduc002lxd.1,0.0,0.0,95.86485992700389,0.0,0.0,0.0
iduc002lxe.2,171.96774110725622,222.50924945796072,168.82776835822855,224.44081177352413,348.0348670093424,0.0
iduc002lxi.1,238.80578757921435,308.9910713389378,234.4454135899954,311.67336661743866,0.0,0.0
iduc002lxm.1,0.0,0.0,0.0,0.0,0.0,1069.621051596361
iduc002lxo.1,39.91104227297882,9.38926209391018,7.124055155940176,52.08922713526783,80.77348809866012,0.0
iduc002lxs.1,192.49858366802047,249.07412924018666,188.98373662140483,251.2362964444449,389.5859684788251,0.0
iduc002lxu.1,319.0777980653891,412.8551140411108,313.25173101180036,416.43903417931665,645.7618056752839,5035.8889127754
iduc002lxw.1,19.539967061438713,278.1106337158022,19.18318523890173,280.5248615330795,435.00302866038993,0.0
iduc002lya.1,0.0,795.2195688398205,543.0319455940024,802.1227252502231,0.0,0.0
iduc002lyd.2,115.66438503657882,149.65827507994047,113.55245977251792,150.9574313400098,234.08598964392925,0.0
iduc002lyf.1,0.0,0.0,60.94744940813714,0.0,0.0,0.0
iduc002lyh.1,233.08656575605121,301.59096392831646,228.830619495863,304.2090202206165,471.72947316889923,0.0
iduc002lyj.1,96.65475964658661,125.06169986897679,94.88993265403568,126.14733773425958,195.61358544820888,1525.4669407348351
iduc002lyp.1,69.2097998696359,89.5506362121922,67.94609259432329,90.32800899405886,0.0,0.0
iduc002lyq.2,0.0,0.0,226.8267751242826,0.0,0.0,0.0
iduc002lyy.2,0.0,0.0,0.0,0.0,0.0,1630.9901263549175
iduc002lzc.1,265.32856820627296,343.30892637887894,260.48391264272396,346.28912871386217,536.9820662577337,0.0
iduc002lze.1,601.558073962564,778.3566538755833,511.8309533496381,785.1134263888903,1217.4561514963284,0.0
iduc002lzg.1,24.888500543508698,32.203258241417316,24.43405942003057,32.482808867780065,50.37029573656764,0.0
iduc002lzi.1,52.399966296373336,67.8003740536224,51.44319111771957,45.59262451100523,70.69936560515691,0.0
iduc002lzk.1,0.0,0.0,120.522062340861,0.0,0.0,0.0
iduc002lzo.1,44.43495748313745,0.0,0.0,0.0,0.0,0.0
iduc002lzv.2,0.0,0.0,134.8470985312231,0.0,0.0,0.0
iduc002maj.1,0.0,0.0,92.35958702853846,0.0,0.0,0.0
iduc002mal.1,27.78671098485235,35.95325592076341,9.093117068318485,36.265359594779326,56.23580445944499,0.0
iduc002man.1,0.0,428.57447936300275,325.1787199966072,0.0,0.0,0.0
iduc002mao.1,201.4400555201923,0.0,197.76194542336012,0.0,0.0,0.0
iduc002mau.1,268.5389494585909,0.0,0.0,0.0,0.0,0.0
iduc002max.1,52.31520022037163,0.0,51.35997279228418,68.27830574474653,0.0,0.0
iduc002may.1,29.341101484510467,0.0,172.8321597844094,0.0,0.0,0.0
iduc002maz.1,7.756933058990957,0.0,7.615298597408583,0.0,0.0,0.0
iduc002mbf.1,98.15224349357965,126.99929586648436,96.36007382360914,128.1017536501332,198.6442503169868,0.0
iduc002mbg.1,118.20088470843362,152.94025479660584,116.04264529384507,154.26790132553631,239.21945432910312,0.0
iduc002mbh.2,153.37285528021144,198.44930622388856,0.0,200.17200854923252,0.0,0.0
iduc002mbj.1,0.0,133.15203526937802,101.02843374667171,0.0,0.0,0.0
iduc002mbn.1,165.6265250172608,214.304342981021,162.60233704036588,0.0,0.0,0.0
iduc002mbo.1,7.165322546135675,9.27121872741503,7.034490348259523,168.3306088301431,261.0261502570068,0.0
iduc002mbq.2,2.045137675091851,0.0,46.17929287959958,0.0,0.0,0.0
iduc002mbv.1,50.1962366352868,64.9489658200818,27.377610851610804,65.51277597682132,0.0,0.0
iduc002mcc.2,130.96050815318296,169.44994561290034,128.56928975284745,170.92090976435682,0.0,0.0
iduc002mcd.1,10.501189122695319,285.3375033963117,216.49838846995527,13.705450778789054,0.0,0.0
iduc002mcf.1,0.0,0.0,8.172089391915312,32.59209776052014,67.38635645929463,0.0
iduc002mch.1,608.7893892526344,787.7132606869961,597.6734550672908,794.5512562018749,0.0,0.0
iduc002mck.1,402.5040394605362,0.0,395.15468598794877,525.3213932856241,0.0,0.0
iduc002mcv.1,0.0,1387.8757450199455,1053.0437065471315,1399.923641879494,2170.8272870461897,0.0
iduc002mcx.1,239.7059872867345,310.15584073110915,52.295372550889944,312.8482471608081,485.12611068519516,0.0
iduc002mdb.1,230.05928292031714,0.0,0.0,0.0,0.0,0.0
iduc002mdc.1,0.0,80.85215192294896,184.0384848184598,0.0,0.0,0.0
iduc002mde.1,167.01957679916785,0.0,0.0,0.0,0.0,0.0
iduc002mdq.1,0.0,0.0,158.63302945522634,0.0,0.0,0.0
iduc002mdw.1,103.51590987731903,133.93934970276976,101.62580459354457,135.10205283123372,209.4994427183508,1633.7539810282215
iduc002meb.1,58.024897317268696,0.0,0.0,0.0,0.0,0.0
iduc002mek.1,65.08116789144206,84.20859475231701,63.89284563787146,84.93959424409705,131.71374739279506,1027.1524180062909
iduc002mem.1,0.0,65.50185070585883,298.19518887263126,0.0,0.0,0.0
iduc002meq.2,357.7059445639704,462.83611530338067,351.17456309170035,466.85391142097836,723.938920423021,0.0
iduc002mer.2,644.7320984096378,792.5085930369576,601.3118892499244,0.0,0.0,0.0
iduc002mex.1,191.45340436866096,247.72177059459372,187.95764133452758,249.87219821947124,387.4706947878912,0.0
iduc002mfh.1,231.1398145738126,299.07206043134516,226.91941419927718,0.0,0.0,0.0
